sex,marriage,nr_dependants,income,income_other,bank_accounts,bank_accounts_sp,assets,age,default,credit_card
2,2,0,600,350,0,0,0,37,0,0
2,2,0,680,0,0,0,0,33,0,0
1,2,1,675,0,1,1,0,31,0,0
2,2,0,695,0,0,0,0,55,0,0
2,2,0,246,0,0,0,0,77,1,0
1,1,0,498,0,0,0,0,51,0,0
1,1,2,1646.34,0,0,0,0,61,0,1
2,2,0,1648,0,0,0,0,63,1,0
2,2,3,1300,0,0,0,0,34,0,1
2,2,0,286,0,0,0,0,40,0,0
2,2,0,800,600,1,1,0,53,1,1
1,2,0,1200,0,0,0,0,33,0,0
2,2,0,450,0,1,1,0,32,0,0
1,2,2,300,0,1,1,0,38,0,1
2,1,0,350,0,0,0,0,46,0,0
2,2,0,350,0,0,0,0,60,0,0
1,2,0,600,0,0,0,0,52,1,0
1,1,0,353,0,0,0,0,68,0,0
2,2,1,1200,0,1,1,0,31,0,0
1,2,0,1470,0,0,0,0,20,0,0
1,5,1,502,0,1,1,0,53,0,1
2,1,0,370,0,0,0,0,25,0,1
2,2,0,1374,0,1,1,0,62,0,0
1,4,2,400,0,0,0,0,52,0,0
1,5,0,363,0,1,1,0,49,0,0
2,2,0,480,0,0,0,0,23,0,0
1,2,0,396,0,0,0,0,26,0,0
2,1,0,1000,230,1,1,0,36,0,0
1,1,1,268,0,1,1,0,66,1,0
2,2,0,500,0,0,0,0,30,1,0
1,2,0,972.56,0,0,0,0,39,0,0
1,2,2,400,0,0,0,0,37,0,0
1,2,0,350,0,1,1,22000,56,0,0
1,1,0,1800,0,0,0,35000,21,1,0
2,2,0,658.14,0,0,0,0,28,0,0
2,1,0,1620,0,1,1,0,32,1,1
1,2,2,300,0,1,1,0,49,1,0
2,2,1,247.77,0,0,0,0,49,0,0
1,6,0,475,0,0,0,0,46,0,0
1,2,1,250,0,0,0,0,49,1,0
2,2,0,344,0,0,0,0,27,0,0
1,1,1,650,0,0,0,0,40,0,0
2,2,3,410,0,0,0,0,40,0,1
2,1,2,442,0,1,1,0,31,1,0
2,4,0,3076.47,0,1,1,0,57,1,1
1,2,0,447,0,0,0,0,46,0,1
1,2,2,382,0,1,1,85000,30,0,1
1,2,2,390,0,0,0,0,47,0,0
1,2,2,522,0,0,0,0,31,0,1
1,1,2,350,0,0,0,0,25,0,0
1,1,1,280,0,0,0,0,37,0,1
1,1,1,350,0,1,1,0,27,0,1
1,2,0,2044,0,0,0,0,48,0,1
2,2,0,469,0,0,0,40000,52,1,1
2,1,0,400,0,0,0,0,57,0,0
1,2,0,644,0,1,1,0,37,0,1
1,2,4,731,0,0,0,0,46,0,0
2,2,0,558,0,0,0,0,72,0,0
2,2,2,488,0,0,0,0,36,0,0
2,2,0,439,0,0,0,0,41,1,0
1,1,0,250,0,0,0,0,21,0,1
2,2,3,800,0,0,0,0,32,1,0
1,6,0,351,0,0,0,0,62,0,0
1,2,0,700,350,1,1,0,40,0,1
2,2,0,302,320,0,0,0,74,0,0
2,1,0,1355,0,1,1,0,47,0,0
1,4,0,350,250,1,1,0,55,0,0
2,2,0,450,0,0,0,0,67,0,0
2,2,0,1378.54,0,0,0,0,50,0,0
1,4,4,407.19,0,0,0,0,33,0,0
1,2,1,350,0,1,1,0,41,0,0
2,2,0,627,0,1,1,0,28,1,0
1,1,0,750,0,0,0,0,43,0,0
1,2,1,350,0,0,0,0,45,0,0
2,2,0,605,0,1,1,0,40,0,0
1,2,0,1466,0,1,1,50000,71,0,0
2,2,3,1018,0,0,0,0,48,0,0
1,4,0,350,0,0,0,0,67,1,0
1,2,0,600,0,1,1,0,45,0,0
2,1,0,1200,0,1,1,0,39,1,0
2,2,0,562,0,0,0,0,26,0,0
2,2,0,350,0,0,0,0,39,0,0
1,1,0,456,0,1,1,0,18,0,1
2,1,1,700,0,1,1,0,29,0,0
2,2,5,536,600,1,1,0,50,1,0
1,1,0,466,0,0,0,0,28,0,0
1,1,0,350,0,1,1,0,41,0,0
1,1,2,430,0,0,0,0,55,0,1
2,2,3,696,0,0,0,0,40,0,0
2,2,0,500,0,0,0,0,25,0,0
2,2,0,350,0,1,1,0,66,0,0
1,1,0,420,0,1,1,0,24,0,0
2,2,0,380,0,0,0,0,30,0,0
2,2,0,500,0,0,0,0,23,0,1
1,2,1,498,0,0,0,0,33,0,0
1,1,0,350,0,1,1,0,56,1,0
1,1,0,350,0,1,1,0,37,1,1
1,1,0,1320,0,0,0,0,30,1,1
1,2,0,500,0,1,1,0,28,1,0
1,4,0,800,0,1,1,0,44,1,0
1,2,0,350,0,1,1,0,36,0,0
1,2,0,895,0,0,0,30000,62,1,0
2,2,1,350,0,1,1,0,21,1,0
2,1,0,313.31,0,0,0,0,50,0,0
1,2,0,803,0,0,0,0,24,1,0
1,1,0,304,0,0,0,0,20,0,0
2,1,2,994.94,0,0,0,0,42,1,0
1,2,2,845,0,0,0,0,45,0,0
1,4,0,1099,0,1,1,0,47,0,0
1,2,0,350,0,0,0,0,41,0,0
1,2,0,890,0,1,1,0,45,0,0
2,1,0,480,0,0,0,0,19,1,0
1,2,0,440,0,0,0,0,39,0,0
1,4,0,380,0,1,1,30000,71,0,0
2,2,3,876,0,1,1,0,67,0,0
1,2,1,372.33,0,0,0,0,33,0,0
1,2,0,320,0,1,1,0,53,0,0
1,5,0,540,0,1,1,0,50,0,0
1,2,0,850,0,0,0,0,52,1,0
2,5,0,490,0,0,0,0,39,1,0
2,1,0,380,380,0,0,0,57,0,0
2,2,2,862.19,0,0,0,0,34,1,0
1,1,1,1015,0,1,1,0,53,0,0
1,1,2,1169,0,0,0,0,40,0,0
1,2,2,350,300,1,1,0,42,0,1
1,2,2,1024.35,0,0,0,0,39,0,0
1,6,0,350,0,1,1,0,60,0,0
1,2,0,520,520,0,0,28000,51,0,0
1,1,0,430,0,0,0,0,50,0,0
1,4,0,700,0,1,1,0,68,0,0
1,1,2,353,0,0,0,0,41,0,1
1,2,2,600,0,0,0,0,25,1,0
1,6,0,900,0,0,0,0,43,0,0
2,2,0,400,0,0,0,0,27,0,0
2,2,1,311,0,0,0,0,40,1,0
2,2,0,1079,0,0,0,0,38,1,0
2,2,1,837,0,1,1,0,30,0,1
1,4,1,281,0,0,0,0,63,0,0
2,1,2,400,0,1,1,0,27,1,0
2,2,0,759,0,1,1,0,32,0,1
1,2,1,800,0,0,0,0,20,0,0
2,2,2,850,0,1,1,0,42,1,0
2,2,2,850,0,0,0,30000,31,0,0
2,1,2,700,0,1,1,0,41,0,0
1,4,0,649,0,0,0,0,70,0,0
2,2,2,1800,0,0,0,50000,49,0,0
1,1,0,380,0,0,0,0,18,0,0
1,2,1,542,0,0,0,0,25,1,1
1,1,0,1154,0,1,1,0,61,0,0
2,2,0,350,0,0,0,0,30,1,0
1,2,0,500,0,0,0,0,59,0,0
2,1,0,400,0,0,0,0,36,0,1
1,2,0,450,0,0,0,0,25,0,0
1,1,0,460,0,0,0,0,40,1,0
1,1,2,1324,0,1,1,0,38,0,0
2,5,2,1000,0,1,1,0,41,0,0
2,2,0,500,0,1,1,0,45,1,0
1,2,0,512.66,0,0,0,0,22,0,0
1,1,0,350,0,0,0,0,25,1,0
1,2,0,720,0,0,0,0,56,0,0
1,2,0,380,0,0,0,0,63,1,0
2,1,0,653,0,0,0,0,19,0,1
2,2,1,1679.86,0,1,1,85000,71,0,1
2,2,2,1033,0,1,1,0,39,1,0
2,2,0,351,0,1,1,0,68,0,0
2,2,0,350,0,1,1,0,62,1,0
2,2,1,549,0,0,0,0,25,0,0
2,2,5,516,0,0,0,0,34,0,0
1,1,0,600,0,1,1,0,33,0,1
1,1,0,400,0,0,0,0,38,1,0
1,1,0,350,0,0,0,0,26,1,0
2,2,0,1096,0,1,1,0,31,0,0
1,2,0,364,0,1,1,0,24,0,0
2,1,0,1100,0,0,0,0,51,0,1
1,6,2,380,0,0,0,0,47,0,0
2,2,0,350,0,0,0,30000,29,1,0
2,2,0,432,0,1,1,0,31,0,0
1,2,3,350,0,1,1,0,28,1,0
2,2,2,355,0,1,1,0,43,0,0
2,2,2,350,0,1,1,0,50,0,0
2,1,0,398,0,0,0,0,32,0,0
1,2,0,350,0,1,1,0,60,0,0
1,2,0,350,0,0,0,0,28,0,0
1,1,0,800,0,0,0,0,28,0,0
2,4,0,1645.9,0,0,0,0,56,1,1
2,1,0,750,0,0,0,0,37,0,0
1,2,0,350,0,0,0,0,44,0,0
1,1,0,800,0,0,0,0,40,0,0
2,2,1,342,0,1,1,0,35,0,1
3,1,0,492,0,1,1,0,32,0,0
1,1,2,581,0,0,0,0,47,0,0
2,1,0,450,0,0,0,0,55,0,0
2,2,0,350,0,1,1,0,83,0,0
1,2,1,780,0,0,0,0,31,0,0
2,1,0,1455,0,1,1,0,36,1,0
1,4,0,350,0,0,0,0,69,0,0
1,6,2,450,0,1,1,45000,57,0,1
1,5,0,351.33,0,0,0,0,47,0,1
1,2,4,400,0,1,1,0,30,0,0
1,2,0,323,0,0,0,0,31,0,0
2,2,1,450,220,0,0,0,52,0,0
1,1,3,800,0,0,0,0,32,0,0
1,5,0,500,0,1,1,0,54,0,0
1,2,2,324,0,1,1,0,23,1,0
1,1,0,500,0,1,1,0,25,0,0
1,2,0,261,350,0,0,0,84,1,0
2,1,1,828,0,0,0,0,31,0,1
1,1,0,450,0,0,0,0,22,0,0
1,1,1,373,0,1,1,0,29,0,0
1,2,2,350,50,0,0,0,24,0,0
2,1,0,350,0,1,1,0,36,0,0
2,2,0,400,0,0,0,0,35,0,0
1,1,2,1350,0,0,0,0,78,0,0
1,1,0,367,0,1,1,0,29,0,0
1,1,1,450,350,0,0,0,57,0,0
1,1,2,350,0,0,0,0,31,1,1
2,5,3,909,0,0,0,0,51,0,0
2,1,0,1106,0,1,1,0,30,0,0
1,3,0,379,0,1,1,0,34,0,0
1,1,2,586,0,1,1,0,41,0,0
2,2,2,1150,0,1,1,0,33,1,1
1,2,2,591,600,0,0,0,33,0,1
1,2,0,350,0,0,0,0,55,0,0
2,2,1,1757,0,0,0,0,46,1,0
2,2,3,5836,0,0,0,0,44,0,1
2,2,1,1220,0,1,1,0,56,0,0
1,2,0,1200,0,1,1,42000,41,0,0
1,6,0,427,0,1,1,0,27,1,0
1,4,0,350,0,1,1,0,64,0,0
1,2,0,350,0,1,1,0,48,0,0
1,2,0,350,0,0,0,0,48,1,0
1,2,2,800,0,1,1,0,39,1,0
1,1,2,405.95,0,0,0,0,46,0,0
1,1,0,300,0,1,1,0,41,1,0
1,1,0,250,0,0,0,0,63,1,1
2,1,0,500,0,1,1,0,19,1,1
1,1,0,350,0,0,0,0,58,0,0
2,2,4,1202,0,0,0,0,53,0,1
1,1,0,381,0,0,0,0,59,0,0
1,1,0,350,0,1,1,0,30,0,0
1,2,0,458,0,0,0,0,51,0,0
2,2,0,2000,0,0,0,80000,64,0,0
1,1,2,350,0,1,1,0,51,0,0
1,1,0,381.44,0,0,0,0,68,0,0
2,2,2,9539.27,0,0,0,0,43,0,1
2,1,0,403,0,0,0,0,33,0,0
1,1,0,339.29,0,0,0,0,71,0,0
2,2,0,1125,2250,0,0,0,50,1,0
2,2,0,1593,0,1,1,0,43,0,0
1,2,2,390,0,1,1,0,30,0,0
1,2,3,805,0,1,1,0,55,0,0
1,2,0,200,0,1,1,0,36,0,0
2,1,0,821,0,0,0,0,28,1,0
1,1,0,580,0,0,0,0,20,0,0
1,2,0,361.49,0,1,1,0,36,0,1
2,2,0,444.45,0,0,0,0,46,1,0
1,1,2,384,0,1,1,0,22,1,0
1,2,0,437,0,0,0,0,57,0,0
1,2,1,385,0,1,1,0,53,0,0
1,1,0,380,0,0,0,0,19,1,0
1,1,1,453.24,0,0,0,0,33,1,0
1,2,3,1249,0,1,1,45000,23,1,0
1,2,3,800,0,0,0,0,37,0,0
1,1,0,539,0,0,0,0,18,1,0
1,5,0,350,0,1,1,0,51,0,0
2,1,0,433,0,0,0,0,34,0,0
2,2,0,351,0,0,0,0,65,0,0
1,2,2,664,0,1,1,0,33,0,1
1,1,0,505,1000,0,0,0,40,0,1
2,2,2,600,0,1,1,0,44,0,0
1,2,0,600,0,0,0,0,51,0,0
2,6,1,800,0,0,0,0,46,0,0
1,4,0,350,0,0,0,0,60,1,0
1,1,0,280,0,0,0,28000,19,0,0
1,2,0,380,0,0,0,0,69,0,0
2,2,1,1200,0,0,0,0,43,0,0
1,1,2,520,0,0,0,0,33,1,0
2,2,0,641,0,0,0,45000,46,0,0
1,2,0,300,0,1,1,0,56,1,0
1,2,0,485,0,1,1,0,45,0,0
1,1,3,430,160,0,0,0,46,0,0
2,2,0,418,0,1,1,0,32,1,0
1,2,0,350,0,0,0,0,75,0,0
2,2,0,600,0,0,0,0,46,0,0
2,2,0,965,1075,1,1,0,53,1,0
1,2,1,2113,0,0,0,0,25,1,0
1,2,0,500,1380,1,1,0,42,1,0
1,1,0,380,0,0,0,0,41,0,0
2,2,3,351,230,1,1,0,70,1,0
1,4,0,350,0,0,0,0,69,0,0
1,1,0,350,0,0,0,0,57,0,0
2,2,4,690,0,0,0,0,36,0,0
2,2,0,1175,0,1,1,0,56,0,0
1,2,1,500,0,0,0,0,58,0,0
2,2,0,350,0,1,1,15000,25,0,0
1,2,1,350,0,0,0,0,24,1,0
1,2,0,1100,0,0,0,0,23,0,0
2,2,0,746,0,1,1,0,68,0,0
1,2,0,455,0,0,0,0,34,0,1
1,2,0,700,0,1,1,40000,44,0,0
1,4,0,1021,0,0,0,0,72,0,0
1,2,2,946,0,0,0,0,35,0,0
2,1,3,305,0,0,0,0,44,0,0
2,1,0,500,0,1,1,0,32,1,0
2,1,0,450,0,1,1,0,23,0,0
1,2,2,295,0,1,1,0,36,1,0
2,2,3,800,0,1,1,0,53,0,0
1,1,0,350,0,1,1,0,18,1,0
2,6,0,542,0,1,1,0,29,0,0
1,1,1,1500,0,0,0,0,43,0,0
1,1,0,570,450,0,0,0,42,0,0
2,2,0,400,0,0,0,0,37,1,0
1,1,0,500,0,0,0,0,25,0,0
1,2,0,405,200,0,0,0,34,1,0
2,2,0,354,0,1,1,0,55,0,0
1,6,1,509,0,0,0,0,24,0,0
1,2,0,889,0,1,1,0,45,0,0
1,1,0,1300,0,1,1,70000,22,0,0
1,2,0,1800,0,0,0,0,58,0,0
2,6,2,662,0,0,0,0,26,1,0
1,6,0,400,0,1,1,0,24,1,0
1,1,0,450,0,0,0,0,29,0,0
1,2,2,807,0,0,0,0,50,0,0
1,2,0,527,0,0,0,0,58,0,0
2,2,1,4200,0,1,1,0,38,1,1
1,1,0,1000,0,0,0,0,35,1,0
1,2,0,350,0,0,0,0,44,1,0
2,6,0,1800,0,0,0,60000,53,0,1
1,1,0,498,0,0,0,0,30,1,1
2,2,0,373,0,0,0,0,33,0,0
2,2,0,852,0,0,0,0,42,0,1
2,2,0,538,0,1,1,0,26,0,0
2,2,0,1265,1654,1,1,0,58,0,1
2,2,0,579,0,0,0,0,25,1,0
1,1,0,350,0,1,1,0,54,1,0
1,6,2,350,588,1,1,0,26,0,0
1,1,2,500,0,0,0,0,24,1,0
2,2,0,350,0,0,0,0,62,0,0
1,4,0,350,0,1,1,0,70,1,0
2,2,0,1850,0,0,0,0,47,1,1
2,1,2,360,0,0,0,0,25,1,0
2,1,1,370,0,0,0,0,46,0,0
1,2,4,350,0,0,0,0,39,1,1
1,6,0,350,0,0,0,0,42,0,0
1,2,0,350,0,0,0,0,52,0,0
1,2,0,470,0,1,1,0,55,0,0
1,4,0,380,0,0,0,0,56,0,0
1,2,3,1600,0,0,0,0,33,0,1
1,5,0,350,0,1,1,0,82,1,0
2,1,0,600,0,0,0,0,22,0,0
2,1,1,448,0,0,0,0,39,1,1
2,4,0,1176,0,0,0,0,63,0,0
1,2,0,381,0,0,0,0,72,0,0
1,1,0,350,0,0,0,0,63,0,0
1,1,0,545,0,1,1,0,42,0,0
1,2,3,523,0,0,0,0,49,0,0
2,6,0,432,0,0,0,0,25,1,0
1,2,0,416,0,0,0,0,61,0,0
2,2,0,425,0,0,0,0,22,0,0
1,1,0,1010,0,0,0,0,22,1,0
2,2,1,914,0,1,1,0,28,0,0
2,2,4,404,0,1,1,15000,27,0,0
2,1,0,2200,0,1,1,0,29,0,0
2,1,0,800,0,0,0,0,19,1,0
1,2,1,500,0,1,1,0,59,0,1
1,2,0,350,0,0,0,0,56,0,0
1,2,0,1900,0,0,0,0,53,0,0
1,2,0,700,0,0,0,0,51,0,0
1,2,2,2000,0,1,1,0,43,0,0
2,1,0,240,0,0,0,0,22,0,0
2,2,0,2900,0,0,0,0,56,0,0
1,2,0,1200,0,0,0,0,23,0,0
1,5,1,1459,675,1,1,0,57,0,0
1,1,1,291,0,0,0,20000,59,0,1
2,2,0,874,0,0,0,0,36,0,0
2,2,0,381,0,0,0,0,51,0,0
1,1,0,1436.22,0,0,0,0,61,0,0
2,2,0,1000,0,1,1,0,33,0,1
2,2,0,1323.57,0,0,0,0,47,0,1
1,2,1,381,0,0,0,0,55,0,0
2,1,0,350,0,1,1,0,68,0,0
1,1,0,350,0,0,0,0,26,0,0
1,1,0,367,0,1,1,0,33,0,0
1,1,0,499,0,0,0,0,70,1,0
1,2,2,800,0,1,1,0,28,1,0
1,2,0,590,0,1,1,0,35,0,0
1,1,0,533.38,0,0,0,0,49,0,0
1,2,0,1909.93,0,0,0,0,29,1,0
2,2,3,891.16,0,0,0,0,38,0,0
2,2,3,502,0,0,0,0,36,0,0
1,2,1,514,0,0,0,0,38,0,0
2,2,0,1019.94,0,0,0,0,30,0,0
1,1,0,845,0,0,0,0,31,0,0
1,4,2,316,0,0,0,0,50,0,0
1,1,1,435,0,0,0,0,28,0,0
2,2,0,350,0,1,1,0,68,0,0
1,4,0,350,0,0,0,40000,85,0,1
2,6,2,580,0,1,1,7500,47,1,1
1,4,0,308,0,0,0,0,65,0,0
2,1,1,350,0,1,1,0,21,1,0
1,2,1,1134,0,0,0,0,39,0,0
2,1,0,477,0,0,0,0,42,0,0
1,4,3,350,0,0,0,0,63,0,0
1,2,0,700,0,0,0,0,41,0,0
1,2,1,350,0,0,0,0,39,1,0
1,1,0,350,0,0,0,0,26,0,0
1,2,0,2800,0,0,0,0,49,0,1
1,1,0,350,0,1,1,0,38,1,0
2,1,1,350,0,1,1,0,62,0,0
1,1,1,1045,0,1,1,0,57,1,0
1,2,3,600,0,1,1,0,32,0,0
1,4,0,600,0,0,0,0,55,1,0
2,2,1,1442.26,0,0,0,0,49,1,0
2,2,0,380,380,0,0,0,70,0,0
1,7,0,405,0,1,1,20000,53,0,0
1,2,0,150,0,0,0,0,30,1,0
1,1,0,585,0,0,0,0,23,1,0
2,2,0,770,0,1,1,0,27,1,0
1,2,3,1378,0,0,0,0,62,0,0
2,6,0,600,0,1,1,0,36,1,0
1,1,0,350,0,0,0,0,20,0,0
1,2,0,2000,0,1,1,0,52,0,0
2,2,1,428,0,0,0,0,25,0,0
1,2,2,200,0,0,0,0,34,1,0
1,1,1,500,0,0,0,0,43,1,0
1,2,0,351,0,0,0,0,65,0,0
2,1,0,427,0,0,0,0,50,1,0
1,2,0,1500,0,0,0,0,56,0,0
1,4,0,895,0,1,1,0,55,1,1
2,5,1,757,0,0,0,0,32,0,0
1,2,1,1726,0,0,0,0,53,0,0
2,1,0,309,0,0,0,0,26,0,0
1,4,0,350,0,0,0,0,72,0,0
2,2,0,445,0,0,0,0,57,0,0
2,4,0,700,0,0,0,0,67,0,0
1,2,0,657,0,0,0,0,44,0,0
1,1,0,444,0,0,0,0,36,1,0
1,1,0,338,650.04,0,0,0,52,0,1
1,2,0,800,0,0,0,0,61,0,0
1,1,0,350,0,0,0,0,24,1,0
2,2,0,2200,0,0,0,0,60,0,0
2,2,0,566,0,1,1,0,29,0,0
1,4,0,1031,0,0,0,0,61,0,0
2,2,0,707,0,1,1,0,56,0,0
2,1,2,586,0,0,0,0,43,0,0
1,5,0,450,0,0,0,0,46,1,0
2,2,0,524,0,1,1,0,31,1,1
2,2,0,2000,0,1,1,0,51,1,0
2,2,4,1345,450,0,0,0,32,0,1
1,2,0,350,0,1,1,0,69,1,0
1,4,0,246.48,0,0,0,30000,65,0,1
1,4,0,351,0,1,1,0,56,0,0
1,2,0,626,0,1,1,0,53,0,0
2,1,0,2350,0,0,0,0,44,1,0
2,2,0,700,0,1,1,0,48,0,0
1,2,0,358,0,1,1,0,51,0,0
1,1,0,351,0,0,0,0,26,0,0
1,2,1,350,0,1,1,0,67,0,0
1,4,0,1574.03,0,0,0,0,64,0,0
1,2,0,351,0,1,1,0,60,0,0
1,2,2,394,0,0,0,0,39,0,0
2,4,0,420,0,1,1,0,72,0,0
1,2,2,1200,0,1,1,0,37,0,0
1,2,0,350,0,0,0,0,26,1,0
2,1,0,500,0,1,1,0,44,1,1
1,2,0,622,0,1,1,0,56,0,0
1,2,1,350,0,1,1,0,33,0,0
2,6,4,400,0,1,1,0,46,0,0
1,2,0,540,0,0,0,0,36,0,0
1,4,0,627,0,0,0,0,49,0,0
1,1,0,410,0,0,0,0,48,0,0
1,2,0,400,0,1,1,0,41,1,0
1,2,0,500,0,1,1,0,42,0,0
1,2,2,930,0,1,1,0,37,0,0
2,2,1,673,0,1,1,0,35,0,0
2,2,0,660.6,0,0,0,0,39,0,0
1,1,0,350,0,0,0,0,30,0,0
1,1,0,400,0,0,0,0,42,0,0
2,5,0,734,0,1,1,0,52,1,0
2,2,0,1000,0,0,0,0,35,0,0
2,2,0,380,380,0,0,0,66,0,0
1,2,2,400,80,0,0,0,26,0,1
1,2,0,600,0,0,0,0,29,0,0
1,2,2,250,0,0,0,0,38,0,0
1,2,0,700,0,1,1,0,46,0,0
1,2,0,432,0,1,1,0,31,1,0
2,2,1,1071,0,1,1,0,52,0,0
1,4,0,350,0,1,1,0,70,0,0
1,1,0,403,0,1,1,0,19,0,0
2,2,0,736.74,0,0,0,0,20,0,0
1,7,0,440,0,0,0,0,37,0,0
2,2,0,718.58,0,0,0,0,45,0,0
1,4,0,381.44,0,0,0,0,67,0,0
1,2,0,400,0,1,1,0,35,1,0
2,2,0,1488,0,0,0,0,44,0,0
1,2,2,250,0,0,0,0,40,1,0
2,2,0,916,0,0,0,0,38,0,0
2,2,3,651.55,0,0,0,0,37,0,0
1,1,0,200,0,0,0,0,29,1,0
1,2,1,274,0,0,0,0,46,0,0
2,1,0,391,0,1,1,0,44,0,0
1,1,0,359,0,1,1,0,27,0,0
1,2,0,350,0,1,1,0,62,0,0
2,6,1,350,0,0,0,0,26,1,0
1,2,0,588,0,1,1,0,35,1,0
2,4,1,1820,0,0,0,0,65,0,1
2,2,3,349,0,0,0,15000,31,1,1
2,2,0,1400,0,0,0,0,24,1,0
2,1,1,300,0,0,0,0,49,0,0
2,2,0,509,0,1,1,0,37,1,0
2,2,2,436,0,0,0,0,47,0,1
2,2,0,500,800,0,0,0,56,0,0
2,2,1,511,0,1,1,0,39,0,1
2,2,1,1329,0,0,0,0,38,1,0
1,1,0,585,0,1,1,0,40,0,0
2,2,0,921,0,0,0,0,27,0,0
1,6,0,452,0,1,1,0,32,0,0
1,2,1,442,0,1,1,0,44,0,0
1,7,0,350,381,1,1,0,71,1,1
1,2,0,429,0,0,0,0,62,0,0
2,1,0,450,0,1,1,0,50,0,1
1,1,0,200,0,0,0,0,25,1,1
1,4,0,350,0,1,1,0,63,0,0
2,2,0,1084,0,0,0,0,41,0,0
2,2,0,350,0,0,0,22000,76,0,0
1,2,0,1226.23,0,0,0,0,46,0,1
1,1,0,495,0,1,1,0,24,0,0
1,2,0,800,0,1,1,0,31,1,1
1,1,0,450,0,0,0,0,34,1,0
1,1,0,372,0,1,1,0,36,1,0
2,3,0,815.2,360,0,0,0,41,0,0
1,1,0,400,300,0,0,0,48,0,1
1,2,0,434,0,0,0,0,22,0,0
1,1,0,380,0,0,0,0,22,0,0
2,1,0,535,0,1,1,0,27,0,1
1,1,0,350,0,0,0,0,22,1,0
2,2,0,727,0,0,0,0,31,1,0
1,1,0,350,0,0,0,0,41,0,0
2,1,0,1800,0,0,0,0,35,0,0
2,2,0,877,0,0,0,0,38,0,0
1,2,0,3856.41,0,0,0,0,46,0,0
1,1,0,400,0,0,0,0,18,0,0
1,1,0,445.01,0,0,0,35000,23,1,0
1,4,0,360,0,0,0,0,50,0,0
1,2,2,350,0,0,0,0,34,1,0
1,1,0,380,0,0,0,0,74,0,0
1,2,0,354,0,0,0,0,42,0,0
2,1,3,878,0,1,1,0,73,0,0
2,2,0,555,0,0,0,0,36,0,0
1,4,0,281,0,0,0,0,68,0,0
2,1,0,426,0,0,0,10000,34,0,0
1,2,0,880,0,1,1,0,41,1,0
2,2,1,724,0,1,1,0,41,0,0
1,1,0,510,0,0,0,0,20,0,0
1,2,0,400,0,0,0,0,36,0,1
2,2,0,982,0,0,0,0,34,0,1
2,1,0,750,0,0,0,0,55,0,0
2,2,5,700,0,1,1,0,40,0,0
1,2,0,600,0,0,0,0,47,0,0
2,2,1,1108,0,1,1,0,46,0,1
1,2,2,651,0,0,0,0,29,0,1
1,1,0,1065.06,0,0,0,0,38,0,0
2,2,0,385,0,1,1,0,57,0,0
1,1,1,1140,0,0,0,0,28,0,0
1,2,1,316,0,0,0,0,39,0,0
2,2,1,569,250,1,1,0,26,0,0
1,2,2,500,0,1,1,0,44,0,0
2,6,0,795,0,0,0,0,43,0,0
1,1,0,800,0,0,0,0,52,0,0
2,2,1,1526,0,0,0,0,47,0,0
2,2,0,2282,0,1,1,0,47,1,1
1,3,0,700,0,1,1,0,38,0,0
2,2,0,350,0,0,0,0,66,0,0
2,2,2,350,0,0,0,0,27,0,0
2,1,0,375,0,1,1,0,26,0,0
1,2,0,1260,0,0,0,0,39,1,0
1,7,0,515,200,0,0,0,56,1,0
1,2,0,500,0,0,0,0,28,1,0
2,1,2,515,0,1,1,0,31,0,0
1,2,2,498,0,1,1,0,32,0,0
2,2,2,429.24,0,0,0,0,28,1,0
2,1,2,538,0,0,0,0,29,0,0
1,2,0,956,0,1,1,0,48,1,0
2,2,2,590,0,0,0,0,56,0,0
1,1,0,1126,0,0,0,0,29,0,0
1,1,0,930,0,0,0,0,61,0,0
1,4,0,277,0,0,0,0,67,0,1
1,2,0,209,0,1,1,0,47,0,1
2,2,0,350,0,0,0,0,71,0,0
1,1,1,425,0,0,0,0,29,0,0
1,1,0,438,0,1,1,0,27,0,0
2,2,0,2380,0,0,0,0,39,0,1
2,2,0,780,0,1,1,0,79,0,0
2,4,0,613,0,1,1,0,82,0,0
1,1,0,1200,0,0,0,0,40,0,0
1,1,2,350,0,0,0,0,23,0,0
2,1,0,978,0,0,0,0,45,0,0
2,2,3,600,600,1,1,0,39,0,0
2,2,0,850,0,0,0,0,64,0,0
1,6,1,246,0,0,0,0,85,1,0
1,2,0,649,0,1,1,0,38,1,0
2,2,0,900,0,0,0,0,21,1,0
2,2,0,1428,0,0,0,0,38,1,0
2,2,2,413,0,1,1,0,46,0,0
1,4,0,295,0,1,1,0,72,0,0
1,4,0,350,0,0,0,0,72,0,0
1,5,0,2990,0,0,0,0,59,1,0
2,2,0,365,0,1,1,0,33,0,0
1,1,0,457,0,0,0,0,28,0,0
1,1,0,350,0,0,0,0,54,1,1
2,2,0,651,0,0,0,0,55,0,0
2,2,0,750,0,1,1,0,30,0,0
2,1,0,700,0,0,0,0,50,0,1
2,2,0,1316,0,0,0,0,49,0,0
2,2,0,390,0,1,1,0,62,0,0
1,6,1,328,0,1,1,0,23,0,0
2,2,0,638,638,0,0,0,47,0,0
1,2,0,520,0,0,0,0,46,0,0
1,4,0,350,0,1,1,0,53,0,0
1,6,1,343,0,0,0,0,25,0,0
1,2,0,403.08,0,0,0,0,26,0,0
2,2,0,555,0,0,0,15000,48,0,0
1,4,0,1412,350,0,0,0,61,0,1
